id,symbol,exchange_short,exchange_long,instrument_short,instrument_long,entry_spread_pct,peak_spread_pct,exit_spread_pct,entry_price_short,entry_price_long,size_usd,entry_fees_pct,exit_fees_pct,net_pnl_pct,net_pnl_usd,gross_pnl_pct,funding_paid_usd,entry_time,exit_time,exit_reason,duration_min
15141,DRIFTUSDT,BingX,Bybit,PERP,SPOT,1.5208,1.6649,1.0806,0.02867430970400972,0.02824490798328168,16.2,0.15,0.15,-0.1296,-0.02,0.1704,0.0,2026-04-07T13:47:44.081815+00:00,2026-04-07T13:49:50.814216+00:00,dynamic_exit,2.1
15142,HIPPOUSDT,Binance,Bybit,PERP,PERP,1.0384,1.9268,1.1924,0.00031185169333851684,0.0003086477955618266,19.49,0.1,0.1,-0.594,-0.12,-0.394,0.0,2026-04-07T13:50:23.374020+00:00,2026-04-07T14:35:30.845395+00:00,timeout,45.1
15143,FOLKSUSDT,MEXC,Gate.io,PERP,PERP,3.8083,3.8083,0.619,0.99157419230675,0.9552292348276096,102.67,0.085,0.085,4.4763,4.6,4.6463,0.0,2026-04-07T13:50:51.629216+00:00,2026-04-07T13:51:14.625995+00:00,convergence,0.4
15144,FOLKSUSDT,MEXC,Binance,PERP,PERP,4.4866,4.4866,0.9534,0.9917871662073655,0.9492189110550738,200.0,0.065,0.065,4.3389,8.68,4.4689,0.0,2026-04-07T13:50:53.783013+00:00,2026-04-07T13:51:15.051855+00:00,convergence,0.4
15145,FOLKSUSDT,MEXC,BingX,PERP,PERP,5.2578,5.2578,1.2304,0.9916219018784411,0.9421261297460669,162.87,0.07,0.07,5.0509,8.23,5.1909,0.0,2026-04-07T13:50:54.123376+00:00,2026-04-07T13:51:15.472567+00:00,convergence,0.4
15146,HIPPOUSDT,Binance,Bybit,PERP,PERP,1.0305,1.9268,1.2447,0.00031183239259976255,0.00030865279970342937,200.0,0.1,0.1,-0.6034,-1.21,-0.4034,0.0,2026-04-07T13:51:08.206580+00:00,2026-04-07T14:36:12.770641+00:00,timeout,45.1
15147,FOLKSUSDT,Bybit,MEXC,PERP,PERP,1.2152,1.2152,0.0323,0.8974011913998963,0.8866361640391267,200.0,0.075,0.075,0.8629,1.73,1.0129,0.0,2026-04-07T13:51:17.527038+00:00,2026-04-07T13:52:13.811012+00:00,convergence,0.9
15148,HIPPOUSDT,Binance,Bybit,PERP,PERP,1.0184,1.9268,1.2117,0.0003114274296946739,0.0003082895353590057,200.0,0.1,0.1,-0.5912,-1.18,-0.3912,0.0,2026-04-07T13:51:18.360858+00:00,2026-04-07T14:36:24.518063+00:00,timeout,45.1
15149,FOLKSUSDT,BingX,MEXC,PERP,PERP,0.8089,0.8089,0.1075,0.913657283100499,0.9063284053126127,119.86,0.07,0.07,0.2495,0.3,0.3895,0.0,2026-04-07T13:51:27.912853+00:00,2026-04-07T13:52:04.787767+00:00,convergence,0.6
15150,HIPPOUSDT,Binance,Bybit,PERP,PERP,1.0212,1.9268,1.1786,0.00031161711766695754,0.0003084688222773068,91.98,0.1,0.1,-0.5485,-0.5,-0.3485,0.0,2026-04-07T13:51:29.000939+00:00,2026-04-07T14:36:37.363362+00:00,timeout,45.1
15151,HIPPOUSDT,Binance,Bybit,PERP,PERP,1.0398,1.9268,1.1786,0.00031128385982347027,0.0003080820295814334,48.93,0.1,0.1,-0.6121,-0.3,-0.4121,0.0,2026-04-07T13:51:57.143731+00:00,2026-04-07T14:37:05.036194+00:00,timeout,45.1
15152,HIPPOUSDT,Binance,Bybit,PERP,PERP,0.9863,1.9268,1.2113,0.00031116756488877383,0.0003081310312054534,200.0,0.1,0.1,-0.6156,-1.23,-0.4156,0.0,2026-04-07T13:52:16.151547+00:00,2026-04-07T14:37:29.792043+00:00,timeout,45.2
15153,HIPPOUSDT,Binance,Bybit,PERP,PERP,1.0518,1.9268,1.1421,0.00031131883378596187,0.0003080802800061777,200.0,0.1,0.1,-0.5441,-1.09,-0.3441,0.0,2026-04-07T13:55:02.784067+00:00,2026-04-07T14:40:07.223046+00:00,timeout,45.1
15154,HIPPOUSDT,Binance,Bybit,PERP,PERP,1.0798,1.9268,1.1747,0.0003113750863447057,0.000308049759204103,107.83,0.1,0.1,-0.4712,-0.51,-0.2712,0.0,2026-04-07T13:55:11.480060+00:00,2026-04-07T14:40:18.569375+00:00,timeout,45.1
15155,DRIFTUSDT,MEXC,Bybit,PERP,PERP,1.2896,2.8298,2.1521,0.02783177994921156,0.027477617327562463,36.73,0.075,0.075,-1.5202,-0.56,-1.3702,0.0,2026-04-07T13:55:19.770231+00:00,2026-04-07T14:40:28.665742+00:00,timeout,45.1
15156,HIPPOUSDT,Binance,Bybit,PERP,PERP,1.0163,1.9268,1.1212,0.00031128668499046173,0.00030815818664887593,58.79,0.1,0.1,-0.4506,-0.26,-0.2506,0.0,2026-04-07T13:55:20.585105+00:00,2026-04-07T14:40:29.968360+00:00,timeout,45.2
15157,DAMUSDT,BingX,MEXC,PERP,PERP,0.9769,0.9769,0.0107,0.04658477154213155,0.04613429023303736,99.4,0.07,0.07,0.571,0.57,0.711,0.0,2026-04-07T13:55:29.057404+00:00,2026-04-07T13:55:46.304623+00:00,convergence,0.3
15158,DRIFTUSDT,MEXC,Bybit,PERP,PERP,1.3023,2.8298,2.3779,0.027804899622801395,0.027447651096236265,66.57,0.075,0.075,-1.7198,-1.14,-1.5698,0.0,2026-04-07T13:55:49.926297+00:00,2026-04-07T14:41:02.449573+00:00,timeout,45.2
15159,HIPPOUSDT,Binance,Bybit,PERP,PERP,0.9599,1.9268,1.088,0.00031193028227861886,0.0003089679232052627,200.0,0.1,0.1,-0.5248,-1.05,-0.3248,0.0,2026-04-07T13:55:50.479392+00:00,2026-04-07T14:41:03.713691+00:00,timeout,45.2
15160,HIPPOUSDT,Binance,Bybit,PERP,PERP,0.9544,1.9268,1.088,0.0003118894657577289,0.0003089437270513641,200.0,0.1,0.1,-0.5981,-1.2,-0.3981,0.0,2026-04-07T13:55:59.770172+00:00,2026-04-07T14:41:04.075885+00:00,timeout,45.1
15161,DRIFTUSDT,MEXC,Bybit,PERP,PERP,0.9918,2.8298,2.2069,0.0276767410294991,0.02740505593447113,105.83,0.075,0.075,-2.0325,-2.15,-1.8825,0.0,2026-04-07T13:56:00.108350+00:00,2026-04-07T14:16:10.934971+00:00,stop_loss,20.2
15162,BEATUSDT,BingX,Gate.io,PERP,PERP,1.8716,1.8716,0.0169,0.2975728775892399,0.29210771778766237,200.0,0.115,0.115,1.3202,2.64,1.5502,0.0,2026-04-07T13:56:08.423226+00:00,2026-04-07T13:56:42.955481+00:00,convergence,0.6
15163,BEATUSDT,BingX,MEXC,PERP,PERP,0.8852,0.8852,0.1014,0.2979539551257407,0.29534098719897617,123.1,0.07,0.07,0.533,0.66,0.673,0.0,2026-04-07T13:56:09.688460+00:00,2026-04-07T13:56:18.066420+00:00,convergence,0.1
15164,BEATUSDT,MEXC,Gate.io,PERP,PERP,1.3087,1.3087,0.0667,0.29555979288372175,0.29174377317631545,200.0,0.085,0.085,0.9014,1.8,1.0714,0.0,2026-04-07T13:56:10.045262+00:00,2026-04-07T13:57:09.196317+00:00,convergence,1.0
15165,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.9582,1.9601,1.1378,0.0003121201639217548,0.0003091592931850713,14.95,0.065,0.065,-0.527,-0.08,-0.397,0.0,2026-04-07T13:57:11.233192+00:00,2026-04-07T14:42:19.773934+00:00,timeout,45.1
15166,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.8847,1.9601,1.0891,0.0003121131581878259,0.00030937780646299654,41.34,0.065,0.065,-0.4879,-0.2,-0.3579,0.0,2026-04-07T13:57:20.291957+00:00,2026-04-07T14:42:31.579176+00:00,timeout,45.2
15167,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.8365,1.9601,1.0566,0.00031186061068590567,0.0003092759228703553,29.39,0.065,0.065,-0.5361,-0.16,-0.4061,0.0,2026-04-07T13:57:29.346015+00:00,2026-04-07T14:42:43.721788+00:00,timeout,45.2
15168,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.8165,1.9601,1.0566,0.0003119378843649877,0.00030941269507878203,44.02,0.065,0.065,-0.5646,-0.25,-0.4346,0.0,2026-04-07T13:57:37.599000+00:00,2026-04-07T14:42:44.122397+00:00,timeout,45.1
15169,4USDT,Gate.io,MEXC,PERP,SPOT,2.6807,2.6807,0.2116,0.017049206687381906,0.016604336794253553,109.19,0.115,0.115,2.3047,2.52,2.5347,0.0,2026-04-07T13:58:10.729940+00:00,2026-04-07T13:58:34.777230+00:00,convergence,0.4
15170,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.9534,1.9601,1.1545,0.00031194999054818265,0.0003090047538858811,15.18,0.065,0.065,-0.5563,-0.08,-0.4263,0.0,2026-04-07T13:58:19.466094+00:00,2026-04-07T14:43:26.625154+00:00,timeout,45.1
15171,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.8651,1.9601,1.152,0.0003118620381097761,0.0003091897212479779,25.57,0.065,0.065,-0.6831,-0.17,-0.5531,0.0,2026-04-07T13:58:28.280819+00:00,2026-04-07T14:43:39.580369+00:00,timeout,45.2
15172,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.9671,1.9601,1.152,0.0003119339818246891,0.00030894756559391085,32.3,0.065,0.065,-0.6081,-0.2,-0.4781,0.0,2026-04-07T13:58:36.969648+00:00,2026-04-07T14:43:39.995276+00:00,timeout,45.1
15173,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.9918,1.9601,1.152,0.0003119516431561553,0.0003088891802326636,22.11,0.065,0.065,-0.5508,-0.12,-0.4208,0.0,2026-04-07T13:58:45.415077+00:00,2026-04-07T14:43:56.096081+00:00,timeout,45.2
15174,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.9783,1.9601,1.1685,0.0003119302539268534,0.00030890959975187523,20.82,0.065,0.065,-0.5359,-0.11,-0.4059,0.0,2026-04-07T13:59:04.484069+00:00,2026-04-07T14:44:07.035028+00:00,timeout,45.0
15175,FOLKSUSDT,Binance,Gate.io,PERP,PERP,1.1917,1.1917,0.2674,0.9460519941482387,0.9349182898411067,200.0,0.11,0.11,0.8629,1.73,1.0829,0.0,2026-04-07T13:59:13.509634+00:00,2026-04-07T14:00:20.045079+00:00,convergence,1.1
15176,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.9414,1.9601,1.1847,0.0003116679534266641,0.0003087639355458437,40.3,0.065,0.065,-0.6807,-0.27,-0.5507,0.0,2026-04-07T13:59:14.095829+00:00,2026-04-07T14:44:17.588218+00:00,timeout,45.1
15177,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.9354,1.9601,1.1847,0.0003117203588945359,0.0003088330005859158,23.26,0.065,0.065,-0.667,-0.16,-0.537,0.0,2026-04-07T13:59:23.823093+00:00,2026-04-07T14:44:29.223307+00:00,timeout,45.1
15178,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.9846,1.9601,1.234,0.000311743299693468,0.00030870499054505617,24.79,0.065,0.065,-0.6074,-0.15,-0.4774,0.0,2026-04-07T13:59:32.527640+00:00,2026-04-07T14:44:42.056706+00:00,timeout,45.2
15179,HIPPOUSDT,Binance,MEXC,PERP,PERP,1.4378,1.7295,1.234,0.000311206242561049,0.0003067970808729378,17.08,0.065,0.065,-0.147,-0.03,-0.017,0.0,2026-04-07T13:59:41.581583+00:00,2026-04-07T14:44:53.648193+00:00,timeout,45.2
15180,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.8888,1.7295,1.2177,0.0003091386054953307,0.00030641625606302034,18.22,0.065,0.065,-0.7022,-0.13,-0.5722,0.0,2026-04-07T13:59:54.705753+00:00,2026-04-07T14:45:07.062177+00:00,timeout,45.2
15181,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.8673,1.7295,1.2177,0.00030912590517775853,0.00030647111394976634,16.76,0.065,0.065,-0.7185,-0.12,-0.5885,0.0,2026-04-07T14:00:03.824738+00:00,2026-04-07T14:45:07.584974+00:00,timeout,45.1
15182,MUSDT,Binance,MEXC,PERP,PERP,3.6977,3.6977,0.441,2.680674392823931,2.58514668615659,200.0,0.065,0.065,3.6734,7.35,3.8034,0.0,2026-04-07T14:00:11.768243+00:00,2026-04-07T14:00:21.393678+00:00,convergence,0.2
15183,HIPPOUSDT,Binance,MEXC,PERP,PERP,1.0383,1.7295,1.2662,0.00030993998388979214,0.00030675821005930255,35.75,0.065,0.065,-0.6468,-0.23,-0.5168,0.0,2026-04-07T14:00:13.111872+00:00,2026-04-07T14:45:21.386323+00:00,timeout,45.1
15184,MUSDT,MEXC,BingX,PERP,PERP,0.805,0.805,0.134,2.603417860876658,2.5826368747143644,200.0,0.07,0.07,0.7888,1.58,0.9288,0.0,2026-04-07T14:00:23.248019+00:00,2026-04-07T14:00:31.895926+00:00,convergence,0.1
15185,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.9561,1.7295,1.2664,0.00031041240527274227,0.0003074742166641706,20.6,0.065,0.065,-0.6698,-0.14,-0.5398,0.0,2026-04-07T14:00:24.081173+00:00,2026-04-07T14:45:34.997480+00:00,timeout,45.2
15186,HIPPOUSDT,Binance,KuCoin,PERP,SPOT,0.979,1.5883,0.9416,0.00031074943995461026,0.00030774036788783774,200.0,0.145,0.145,-0.6434,-1.29,-0.3534,0.0,2026-04-07T14:01:16.410237+00:00,2026-04-07T14:46:26.928643+00:00,timeout,45.2
15187,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.8934,1.5429,1.2205,0.0003106472732539851,0.0003078974549749219,11.85,0.065,0.065,-0.7463,-0.09,-0.6163,0.0,2026-04-07T14:01:25.602004+00:00,2026-04-07T14:46:42.507561+00:00,timeout,45.3
15188,ACXUSDT,MEXC,BingX,PERP,PERP,1.4595,1.4595,0.0232,0.043311333293160274,0.04268854963470486,127.07,0.07,0.07,1.159,1.47,1.299,0.0,2026-04-07T14:01:42.851010+00:00,2026-04-07T14:02:10.282402+00:00,convergence,0.5
15189,ACXUSDT,Binance,KuCoin,PERP,SPOT,1.4842,1.4842,0.2687,0.043340648062078095,0.042707284526596036,110.27,0.145,0.145,0.1884,0.21,0.4784,0.0,2026-04-07T14:01:43.737327+00:00,2026-04-07T14:04:49.034761+00:00,convergence,3.1
15190,ACXUSDT,MEXC,KuCoin,PERP,SPOT,1.374,1.374,0.3037,0.04329213728223529,0.04270595793330287,66.71,0.12,0.12,0.4607,0.31,0.7007,0.0,2026-04-07T14:01:44.093524+00:00,2026-04-07T14:10:41.772840+00:00,convergence,9.0
15191,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.8241,1.5429,1.2526,0.00031220038679278297,0.00030965021889969076,13.58,0.065,0.065,-0.7972,-0.11,-0.6672,0.0,2026-04-07T14:02:13.028282+00:00,2026-04-07T14:47:20.917570+00:00,timeout,45.1
15192,LUMIAUSDT,Binance,Bitget,PERP,SPOT,1.1753,1.5933,0.0197,0.07605484419607132,0.0751722531348756,200.0,0.145,0.145,0.6921,1.38,0.9821,0.0,2026-04-07T14:02:21.906515+00:00,2026-04-07T14:21:56.495001+00:00,convergence,19.6
15193,LUMIAUSDT,MEXC,Bitget,PERP,SPOT,1.2592,1.5933,0.0197,0.07609811415156413,0.07515219451023429,200.0,0.12,0.12,0.8896,1.78,1.1296,0.0,2026-04-07T14:02:22.502782+00:00,2026-04-07T14:21:56.938710+00:00,convergence,19.6
15194,BEATUSDT,Binance,Gate.io,PERP,PERP,1.1979,1.1979,0.0323,0.3100692542195216,0.3064010660353968,102.44,0.11,0.11,0.7138,0.73,0.9338,0.0,2026-04-07T14:02:30.617179+00:00,2026-04-07T14:03:08.248405+00:00,convergence,0.6
15195,LUMIAUSDT,Binance,Bitget,PERP,SPOT,1.2156,1.5933,0.0197,0.07607018763331362,0.07515706435407934,200.0,0.145,0.145,0.7586,1.52,1.0486,0.0,2026-04-07T14:02:31.464934+00:00,2026-04-07T14:21:57.430140+00:00,convergence,19.4
15196,LUMIAUSDT,MEXC,Bitget,PERP,SPOT,1.1999,1.5933,0.0197,0.07606355737741873,0.07516236117756502,111.25,0.12,0.12,0.817,0.91,1.057,0.0,2026-04-07T14:02:31.792636+00:00,2026-04-07T14:21:57.955398+00:00,convergence,19.4
15197,LUMIAUSDT,Binance,Bitget,PERP,SPOT,1.1692,1.5933,0.0197,0.07605189992667315,0.07517387250801032,200.0,0.145,0.145,0.712,1.42,1.002,0.0,2026-04-07T14:02:41.133445+00:00,2026-04-07T14:21:58.380451+00:00,convergence,19.3
15198,LUMIAUSDT,MEXC,Bitget,PERP,SPOT,1.205,1.5933,0.0197,0.07606921951809092,0.07516415764103189,200.0,0.12,0.12,0.8164,1.63,1.0564,0.0,2026-04-07T14:02:41.913659+00:00,2026-04-07T14:21:58.793718+00:00,convergence,19.3
15199,LUMIAUSDT,Binance,Bitget,PERP,SPOT,1.2732,1.5933,0.0197,0.07610929713610073,0.07515284006258241,200.0,0.145,0.145,0.8156,1.63,1.1056,0.0,2026-04-07T14:02:50.408223+00:00,2026-04-07T14:21:59.222077+00:00,convergence,19.1
15200,LUMIAUSDT,MEXC,Bitget,PERP,SPOT,1.2862,1.5933,0.0197,0.07612148782266115,0.07515534233252708,99.25,0.12,0.12,0.9029,0.9,1.1429,0.0,2026-04-07T14:02:51.264045+00:00,2026-04-07T14:21:59.688625+00:00,convergence,19.1
15201,TAUSDT,Gate.io,Binance,PERP,PERP,2.2409,2.3244,0.3118,0.041138573483390124,0.040237459129220124,124.42,0.11,0.11,1.7516,2.18,1.9716,0.0,2026-04-07T14:03:09.971579+00:00,2026-04-07T14:04:21.081926+00:00,convergence,1.2
15202,TAUSDT,Gate.io,MEXC,PERP,SPOT,1.9603,1.9603,0.5316,0.04115902006864811,0.040368007772310956,75.63,0.115,0.115,1.3127,0.99,1.5427,0.0,2026-04-07T14:03:10.881452+00:00,2026-04-07T14:03:41.592256+00:00,convergence,0.5
15203,TAUSDT,Gate.io,Gate.io,PERP,SPOT,1.9734,1.9734,0.6089,0.041196403713600616,0.04039946089123617,87.62,0.165,0.165,1.6608,1.46,1.9908,0.0,2026-04-07T14:03:11.227017+00:00,2026-04-07T14:03:31.713281+00:00,convergence,0.3
15204,TAUSDT,MEXC,BingX,PERP,PERP,1.879,1.879,0.3897,0.039983940726730206,0.03924688572818245,147.73,0.07,0.07,1.824,2.69,1.964,0.0,2026-04-07T14:03:21.652548+00:00,2026-04-07T14:03:51.469258+00:00,convergence,0.5
15205,TAUSDT,Gate.io,Binance,PERP,PERP,2.5533,2.5533,0.3118,0.040210476327260145,0.03921045152752838,101.3,0.11,0.11,2.097,2.12,2.317,0.0,2026-04-07T14:03:22.697382+00:00,2026-04-07T14:04:21.483790+00:00,convergence,1.0
15206,TAUSDT,Gate.io,MEXC,PERP,PERP,1.9135,1.9135,0.3118,0.03921114699357728,0.03847572273250363,76.09,0.085,0.085,1.5101,1.15,1.6801,0.0,2026-04-07T14:03:51.983773+00:00,2026-04-07T14:04:21.890524+00:00,convergence,0.5
15207,ACUUSDT,MEXC,Binance,PERP,PERP,0.966,0.966,0.0134,0.07546503801380815,0.07474323286290996,200.0,0.065,0.065,0.1275,0.26,0.2575,0.0,2026-04-07T14:04:59.700128+00:00,2026-04-07T14:10:12.299693+00:00,convergence,5.2
15208,ACUUSDT,MEXC,OKX,PERP,PERP,1.0619,1.0619,0.0469,0.07545292220265094,0.07466055847434983,49.14,0.07,0.07,0.1587,0.08,0.2987,0.0,2026-04-07T14:05:00.053340+00:00,2026-04-07T14:16:43.417944+00:00,convergence,11.7
15209,MUSDT,MEXC,Binance,PERP,PERP,1.0213,1.0213,0.0019,2.585382034013757,2.559258862225733,172.26,0.065,0.065,0.955,1.65,1.085,0.0,2026-04-07T14:05:10.441211+00:00,2026-04-07T14:05:19.424444+00:00,convergence,0.1
15210,CYSUSDT,Binance,Gate.io,PERP,PERP,1.2503,1.2503,0.019,0.2615577172860405,0.25833182884944106,200.0,0.11,0.11,0.8169,1.63,1.0369,0.0,2026-04-07T14:05:56.677110+00:00,2026-04-07T14:06:25.657026+00:00,convergence,0.5
15211,CYSUSDT,MEXC,Gate.io,PERP,PERP,0.8414,0.8414,0.0574,0.2603322715239434,0.25816250871097407,200.0,0.085,0.085,0.2016,0.4,0.3716,0.0,2026-04-07T14:05:57.765204+00:00,2026-04-07T14:06:06.593147+00:00,convergence,0.1
15212,HIPPOUSDT,Binance,MEXC,PERP,PERP,0.8416,1.5429,1.0528,0.0003155117289552508,0.00031288197470022677,15.33,0.065,0.065,-0.5721,-0.09,-0.4421,0.0,2026-04-07T14:10:05.422813+00:00,2026-04-07T14:55:16.529545+00:00,timeout,45.2
15213,BLUAIUSDT,BingX,Binance,PERP,PERP,2.1144,2.1144,0.0635,0.008470791604233073,0.008295487851274288,200.0,0.095,0.095,1.7257,3.45,1.9157,0.0,2026-04-07T14:15:59.828932+00:00,2026-04-07T14:16:10.309599+00:00,convergence,0.2
15214,BLUAIUSDT,Gate.io,MEXC,PERP,SPOT,3.3307,3.3307,0.053,0.008614686823680972,0.008337284770427122,14.39,0.115,0.115,2.581,0.37,2.811,0.0,2026-04-07T14:16:00.590210+00:00,2026-04-07T14:21:05.376087+00:00,convergence,5.1
15215,BLUAIUSDT,Gate.io,BingX,PERP,PERP,3.0506,3.0506,0.0115,0.008625670516417426,0.00837047355049234,13.93,0.115,0.115,2.4408,0.34,2.6708,0.0,2026-04-07T14:16:01.680763+00:00,2026-04-07T14:16:23.345323+00:00,convergence,0.4
15216,BLUAIUSDT,Gate.io,Gate.io,PERP,SPOT,2.9136,2.9136,0.0522,0.008612419135092276,0.008368811357919502,32.91,0.165,0.165,2.147,0.71,2.477,0.0,2026-04-07T14:16:12.745525+00:00,2026-04-07T14:18:31.405666+00:00,convergence,2.3
15217,DRIFTUSDT,Binance,Bybit,PERP,PERP,1.7935,5.2059,2.6139,0.028109402971176943,0.027614296650019212,103.03,0.1,0.1,-1.2091,-1.25,-1.0091,0.0,2026-04-07T14:16:13.585396+00:00,2026-04-07T15:01:17.678355+00:00,timeout,45.1
15218,IRYSUSDT,Gate.io,KuCoin,PERP,SPOT,1.3898,1.8442,0.024,0.021214951816505394,0.02092425798271215,22.62,0.165,0.165,1.5578,0.35,1.8878,0.0,2026-04-07T14:16:14.997823+00:00,2026-04-07T14:17:03.532173+00:00,convergence,0.8
15219,IRYSUSDT,MEXC,KuCoin,PERP,SPOT,1.3097,1.3097,0.0957,0.02119554881071279,0.020921686765074863,102.45,0.12,0.12,0.787,0.81,1.027,0.0,2026-04-07T14:16:15.826168+00:00,2026-04-07T14:17:24.011325+00:00,convergence,1.1
15220,IRYSUSDT,Gate.io,MEXC,PERP,SPOT,1.3109,1.7948,0.1198,0.02121684991212999,0.020942434707711163,25.18,0.115,0.115,1.2931,0.33,1.5231,0.0,2026-04-07T14:16:16.641002+00:00,2026-04-07T14:17:03.988609+00:00,convergence,0.8
15221,DRIFTUSDT,Binance,Bybit,PERP,PERP,1.2866,3.3308,3.1676,0.027913620104148284,0.027559206512694053,155.22,0.1,0.1,-2.0151,-3.13,-1.8151,0.0,2026-04-07T14:18:34.838719+00:00,2026-04-07T14:49:30.212405+00:00,stop_loss,30.9
15222,DRIFTUSDT,Binance,Bybit,PERP,PERP,1.2764,3.3308,3.1676,0.02795496212919577,0.027603043745658664,109.81,0.1,0.1,-2.0913,-2.3,-1.8913,0.0,2026-04-07T14:18:43.537324+00:00,2026-04-07T14:49:30.627097+00:00,stop_loss,30.8
15223,DRIFTUSDT,BingX,Bybit,PERP,PERP,1.2642,3.3449,3.3449,0.027947349394841475,0.02759877112924975,52.94,0.105,0.105,-2.3269,-1.23,-2.1169,0.0,2026-04-07T14:18:43.971264+00:00,2026-04-07T14:49:16.431612+00:00,stop_loss,30.5
15224,DRIFTUSDT,MEXC,Bybit,PERP,PERP,1.8287,4.958,2.2727,0.028092027903104597,0.02758782457054716,10.06,0.075,0.075,-1.1365,-0.11,-0.9865,0.0,2026-04-07T14:18:54.142605+00:00,2026-04-07T15:04:06.689705+00:00,timeout,45.2
15225,DRIFTUSDT,Binance,Bybit,PERP,PERP,1.3553,3.3308,3.1676,0.027965630311112318,0.027591795217726357,110.25,0.1,0.1,-1.9741,-2.18,-1.7741,0.0,2026-04-07T14:18:54.553843+00:00,2026-04-07T14:49:31.078236+00:00,stop_loss,30.6
15226,DRIFTUSDT,MEXC,Bybit,PERP,PERP,1.5362,4.2444,3.1868,0.028112078260521544,0.027687007390713923,41.45,0.075,0.075,-1.9607,-0.81,-1.8107,0.0,2026-04-07T14:19:03.958771+00:00,2026-04-07T14:49:32.001472+00:00,stop_loss,30.5
15227,DRIFTUSDT,BingX,Bybit,PERP,PERP,1.3917,3.3449,3.2929,0.028069395410384952,0.02768434119141429,159.74,0.105,0.105,-2.229,-3.56,-2.019,0.0,2026-04-07T14:19:04.322989+00:00,2026-04-07T14:49:47.671254+00:00,stop_loss,30.7
15228,PUFFERUSDT,Binance,Gate.io,PERP,PERP,0.7411,1.744,0.2061,0.02668812605070828,0.026491897496843494,51.15,0.11,0.11,-0.5616,-0.29,-0.3416,0.0,2026-04-07T14:22:10.977085+00:00,2026-04-07T15:01:19.524262+00:00,convergence,39.1
15229,LUMIAUSDT,BingX,Bitget,PERP,SPOT,1.2034,2.3684,0.3896,0.07708296734397657,0.07616682278542392,200.0,0.15,0.15,1.0901,2.18,1.3901,0.0,2026-04-07T14:23:04.258567+00:00,2026-04-07T14:32:01.323453+00:00,convergence,9.0
15230,PUFFERUSDT,Binance,Gate.io,PERP,PERP,0.7064,1.744,0.2061,0.026675588343013423,0.026488619769210985,46.32,0.11,0.11,-0.5962,-0.28,-0.3762,0.0,2026-04-07T14:23:13.478943+00:00,2026-04-07T15:01:20.015450+00:00,convergence,38.1
15231,LUMIAUSDT,Binance,Bitget,PERP,SPOT,1.2764,2.6316,0.2403,0.07713817411024354,0.07616653878143476,200.0,0.145,0.145,1.0123,2.02,1.3023,0.0,2026-04-07T14:23:13.815649+00:00,2026-04-07T14:32:01.752504+00:00,convergence,8.8
15232,LUMIAUSDT,MEXC,Bitget,PERP,SPOT,1.2203,2.6184,0.2403,0.07711706624181018,0.07618843442358073,200.0,0.12,0.12,0.9797,1.96,1.2197,0.0,2026-04-07T14:23:14.138290+00:00,2026-04-07T14:32:02.139090+00:00,convergence,8.8
15233,LUMIAUSDT,MEXC,Bitget,PERP,SPOT,1.2748,2.6184,0.2403,0.07713755589204604,0.07616714886729074,200.0,0.12,0.12,1.0344,2.07,1.2744,0.0,2026-04-07T14:23:32.413991+00:00,2026-04-07T14:32:02.524611+00:00,convergence,8.5
15234,LUMIAUSDT,BingX,Bitget,PERP,SPOT,1.1808,2.3684,0.3896,0.07706785261013974,0.07616924606868335,105.77,0.15,0.15,1.0674,1.13,1.3674,0.0,2026-04-07T14:23:41.321022+00:00,2026-04-07T14:32:02.918207+00:00,convergence,8.4
15235,LUMIAUSDT,MEXC,Bitget,PERP,SPOT,1.3846,2.6184,0.2403,0.07722335043652415,0.07616924911025619,200.0,0.12,0.12,1.1424,2.28,1.3824,0.0,2026-04-07T14:23:50.146985+00:00,2026-04-07T14:32:03.292751+00:00,convergence,8.2
15236,LUMIAUSDT,BingX,Bitget,PERP,SPOT,1.1142,2.3684,0.3896,0.07700029904683753,0.07615212114367062,200.0,0.15,0.15,1.0027,2.01,1.3027,0.0,2026-04-07T14:23:50.739007+00:00,2026-04-07T14:32:03.660203+00:00,convergence,8.2
15237,LUMIAUSDT,Binance,Bitget,PERP,SPOT,1.3828,2.6316,0.2403,0.07721745425187512,0.07616457066321838,65.77,0.145,0.145,1.1298,0.74,1.4198,0.0,2026-04-07T14:23:59.789409+00:00,2026-04-07T14:32:04.018203+00:00,convergence,8.1
